,coordinates_x,coordinates_y,bus_code,line,time_stamp,id
15447,-56.129868,-34.86955,65,2388,2018-10-02T16:58:11,65
15448,-56.129868,-34.86955,65,2388,2018-10-02T16:58:26,65
15449,-56.129868,-34.86955,65,2388,2018-10-02T17:34:42,65
15450,-56.129868,-34.86955,65,2388,2018-10-02T17:52:43,65
15451,-56.129868,-34.869568,65,2388,2018-10-02T16:49:11,65
15452,-56.129868,-34.869568,65,2388,2018-10-02T16:49:26,65
15453,-56.129868,-34.869568,65,2388,2018-10-02T16:49:41,65
15454,-56.129868,-34.869568,65,2388,2018-10-02T16:58:41,65
15455,-56.129868,-34.869568,65,2388,2018-10-02T17:27:27,65
15456,-56.129868,-34.869568,65,2388,2018-10-02T17:27:42,65
15457,-56.129868,-34.869568,65,2388,2018-10-02T17:34:12,65
15458,-56.129868,-34.869568,65,2388,2018-10-02T17:34:27,65
15459,-56.129868,-34.869568,65,2388,2018-10-02T17:38:27,65
15460,-56.129868,-34.869568,65,2388,2018-10-02T17:42:42,65
15461,-56.129868,-34.869568,65,2388,2018-10-02T17:43:12,65
15462,-56.129868,-34.869568,65,2388,2018-10-02T17:43:42,65
15463,-56.129868,-34.869568,65,2388,2018-10-02T17:43:57,65
15464,-56.129868,-34.869568,65,2388,2018-10-02T17:44:12,65
15465,-56.129868,-34.869568,65,2388,2018-10-02T18:02:28,65
15466,-56.129868,-34.869583,65,2388,2018-10-02T16:47:41,65
15467,-56.129868,-34.869583,65,2388,2018-10-02T17:41:42,65
15468,-56.129868,-34.869583,65,2388,2018-10-02T17:41:57,65
15469,-56.129868,-34.869583,65,2388,2018-10-02T17:48:43,65
15470,-56.129868,-34.869583,65,2388,2018-10-02T17:49:43,65
15471,-56.129868,-34.8695,65,2388,2018-10-02T16:50:26,65
15472,-56.129868,-34.869617,65,2388,2018-10-02T16:47:26,65
15473,-56.129868,-34.869617,65,2388,2018-10-02T17:30:57,65
15474,-56.129868,-34.869617,65,2388,2018-10-02T18:05:28,65
15475,-56.129868,-34.869617,65,2388,2018-10-02T18:05:43,65
15476,-56.129868,-34.869617,65,2388,2018-10-02T18:05:58,65
15477,-56.129868,-34.869633,65,2388,2018-10-02T17:30:12,65
15478,-56.129868,-34.86965,65,2388,2018-10-02T16:47:11,65
15479,-56.129868,-34.86965,65,2388,2018-10-02T17:30:42,65
15480,-56.129868,-34.86965,65,2388,2018-10-02T17:32:12,65
15481,-56.129868,-34.86965,65,2388,2018-10-02T18:06:28,65
15482,-56.129868,-34.869667,65,2388,2018-10-02T17:01:27,65
15483,-56.129868,-34.869667,65,2388,2018-10-02T17:01:42,65
15484,-56.129868,-34.869682,65,2388,2018-10-02T17:46:28,65
15485,-56.129868,-34.8696,65,2388,2018-10-02T17:29:57,65
15486,-56.129868,-34.8696,65,2388,2018-10-02T17:33:12,65
15487,-56.129868,-34.8696,65,2388,2018-10-02T17:35:57,65
15488,-56.129868,-34.8696,65,2388,2018-10-02T17:46:58,65
15489,-56.129868,-34.869717,65,2388,2018-10-02T17:04:42,65
15490,-56.129868,-34.869717,65,2388,2018-10-02T17:04:57,65
15491,-56.129868,-34.86978,14,2388,2018-10-02T18:10:13,14
15492,-56.129868,-34.869816,14,2388,2018-10-02T17:00:12,14
15493,-56.129868,-34.869816,14,2388,2018-10-02T17:40:12,14
15494,-56.129868,-34.869816,14,2388,2018-10-02T17:40:57,14
15495,-56.129868,-34.869816,14,2388,2018-10-02T17:41:12,14
15496,-56.129868,-34.869816,14,2388,2018-10-02T17:41:27,14
15497,-56.129868,-34.869816,14,2388,2018-10-02T17:41:42,14
15498,-56.129868,-34.869835,14,2388,2018-10-02T17:06:27,14
15499,-56.129868,-34.869835,14,2388,2018-10-02T17:06:42,14
15500,-56.129868,-34.869835,14,2388,2018-10-02T17:36:27,14
15501,-56.129868,-34.869835,14,2388,2018-10-02T17:39:57,14
15502,-56.129868,-34.869835,14,2388,2018-10-02T17:40:42,14
15503,-56.129868,-34.869835,14,2388,2018-10-02T17:53:58,14
15504,-56.129868,-34.86985,14,2388,2018-10-02T17:06:12,14
15505,-56.129868,-34.86985,14,2388,2018-10-02T17:18:57,14
15506,-56.129868,-34.86985,14,2388,2018-10-02T17:36:12,14
15507,-56.129868,-34.86985,14,2388,2018-10-02T17:36:42,14
15508,-56.129868,-34.86985,14,2388,2018-10-02T17:36:57,14
15509,-56.129868,-34.86985,14,2388,2018-10-02T17:39:42,14
15510,-56.129868,-34.869865,14,2388,2018-10-02T16:42:56,14
15511,-56.129868,-34.869865,14,2388,2018-10-02T16:49:41,14
15512,-56.129868,-34.869865,14,2388,2018-10-02T16:54:11,14
15513,-56.129868,-34.869865,14,2388,2018-10-02T17:12:12,14
15514,-56.129868,-34.869865,14,2388,2018-10-02T17:12:27,14
15515,-56.129868,-34.869865,14,2388,2018-10-02T17:19:12,14
15516,-56.129868,-34.869865,14,2388,2018-10-02T17:25:57,14
15517,-56.129868,-34.869865,14,2388,2018-10-02T17:28:27,14
15518,-56.129868,-34.869884,14,2388,2018-10-02T16:43:11,14
15519,-56.129868,-34.869884,14,2388,2018-10-02T16:53:56,14
15520,-56.129868,-34.869884,14,2388,2018-10-02T17:06:57,14
15521,-56.129868,-34.869884,14,2388,2018-10-02T17:07:12,14
15522,-56.129868,-34.869884,14,2388,2018-10-02T17:07:27,14
15523,-56.129868,-34.869884,14,2388,2018-10-02T17:12:42,14
15524,-56.129868,-34.869884,14,2388,2018-10-02T17:25:42,14
15525,-56.129868,-34.869884,14,2388,2018-10-02T17:27:42,14
15526,-56.129868,-34.869884,14,2388,2018-10-02T18:02:58,14
15527,-56.129868,-34.869884,14,2388,2018-10-02T18:03:28,14
15528,-56.129868,-34.869884,14,2388,2018-10-02T18:03:43,14
15529,-56.129868,-34.8698,14,2388,2018-10-02T17:22:42,14
15530,-56.129868,-34.869915,14,2388,2018-10-02T16:47:41,14
15531,-56.129868,-34.869934,14,2388,2018-10-02T16:53:26,14
15532,-56.129868,-34.869934,14,2388,2018-10-02T17:27:57,14
15533,-56.129868,-34.86995,14,2388,2018-10-02T17:35:57,14
15534,-56.129868,-34.86995,14,2388,2018-10-02T17:42:57,14
15535,-56.129868,-34.8699,14,2388,2018-10-02T17:03:12,14
15536,-56.129868,-34.8699,14,2388,2018-10-02T17:39:12,14
15537,-56.129868,-34.8699,14,2388,2018-10-02T17:39:27,14
15538,-56.129883,-34.86952,65,2388,2018-10-02T17:47:28,65
15539,-56.129883,-34.86952,65,2388,2018-10-02T17:47:43,65
15540,-56.129883,-34.869534,65,2388,2018-10-02T16:48:26,65
15541,-56.129883,-34.869534,65,2388,2018-10-02T16:50:41,65
15542,-56.129883,-34.86955,65,2388,2018-10-02T16:43:26,65
15543,-56.129883,-34.86955,65,2388,2018-10-02T16:48:11,65
15544,-56.129883,-34.86955,65,2388,2018-10-02T16:48:41,65
15545,-56.129883,-34.86955,65,2388,2018-10-02T16:49:56,65
15546,-56.129883,-34.86955,65,2388,2018-10-02T17:38:12,65
15547,-56.129883,-34.869568,65,2388,2018-10-02T16:57:56,65
15548,-56.129883,-34.869568,65,2388,2018-10-02T17:05:42,65
15549,-56.129883,-34.869568,65,2388,2018-10-02T17:42:12,65
15550,-56.129883,-34.869568,65,2388,2018-10-02T17:42:27,65
15551,-56.129883,-34.869583,65,2388,2018-10-02T16:48:56,65
15552,-56.129883,-34.869583,65,2388,2018-10-02T16:58:56,65
15553,-56.129883,-34.869583,65,2388,2018-10-02T17:33:27,65
15554,-56.129883,-34.869583,65,2388,2018-10-02T17:33:42,65
15555,-56.129883,-34.869583,65,2388,2018-10-02T17:33:57,65
15556,-56.129883,-34.8695,65,2388,2018-10-02T17:47:13,65
15557,-56.129883,-34.869617,65,2388,2018-10-02T17:31:12,65
15558,-56.129883,-34.869617,65,2388,2018-10-02T17:31:42,65
15559,-56.129883,-34.869617,65,2388,2018-10-02T17:31:57,65
15560,-56.129883,-34.869617,65,2388,2018-10-02T17:57:43,65
15561,-56.129883,-34.86965,65,2388,2018-10-02T18:06:13,65
15562,-56.129883,-34.869682,65,2388,2018-10-02T17:05:12,65
15563,-56.129883,-34.8696,65,2388,2018-10-02T16:47:56,65
15564,-56.129883,-34.8696,65,2388,2018-10-02T16:56:26,65
15565,-56.129883,-34.8696,65,2388,2018-10-02T16:56:41,65
15566,-56.129883,-34.8696,65,2388,2018-10-02T17:05:57,65
15567,-56.129883,-34.8696,65,2388,2018-10-02T17:28:12,65
15568,-56.129883,-34.8696,65,2388,2018-10-02T17:36:42,65
15569,-56.129883,-34.86973,65,2388,2018-10-02T17:04:27,65
15570,-56.129883,-34.86978,14,2388,2018-10-02T17:04:42,14
15571,-56.129883,-34.86978,14,2388,2018-10-02T17:04:57,14
15572,-56.129883,-34.869816,14,2388,2018-10-02T16:45:26,14
15573,-56.129883,-34.869816,14,2388,2018-10-02T17:18:42,14
15574,-56.129883,-34.869816,14,2388,2018-10-02T17:22:57,14
15575,-56.129883,-34.869816,14,2388,2018-10-02T17:23:12,14
15576,-56.129883,-34.869816,14,2388,2018-10-02T17:58:58,14
15577,-56.129883,-34.869816,14,2388,2018-10-02T18:08:58,14
15578,-56.129883,-34.869835,14,2388,2018-10-02T16:41:11,14
15579,-56.129883,-34.869835,14,2388,2018-10-02T16:59:27,14
15580,-56.129883,-34.869835,14,2388,2018-10-02T16:59:42,14
15581,-56.129883,-34.869835,14,2388,2018-10-02T17:02:12,14
15582,-56.129883,-34.869835,14,2388,2018-10-02T17:18:27,14
15583,-56.129883,-34.869835,14,2388,2018-10-02T17:41:57,14
15584,-56.129883,-34.869835,14,2388,2018-10-02T17:49:28,14
15585,-56.129883,-34.86985,14,2388,2018-10-02T16:43:26,14
15586,-56.129883,-34.86985,14,2388,2018-10-02T16:48:56,14
15587,-56.129883,-34.86985,14,2388,2018-10-02T16:55:11,14
15588,-56.129883,-34.86985,14,2388,2018-10-02T17:02:27,14
15589,-56.129883,-34.86985,14,2388,2018-10-02T17:26:12,14
15590,-56.129883,-34.86985,14,2388,2018-10-02T17:34:42,14
15591,-56.129883,-34.86985,14,2388,2018-10-02T17:34:57,14
15592,-56.129883,-34.86985,14,2388,2018-10-02T17:42:12,14
15593,-56.129883,-34.86985,14,2388,2018-10-02T17:53:28,14
15594,-56.129883,-34.86985,14,2388,2018-10-02T17:53:43,14
15595,-56.129883,-34.869865,14,2388,2018-10-02T16:52:56,14
15596,-56.129883,-34.869865,14,2388,2018-10-02T16:59:11,14
15597,-56.129883,-34.869865,14,2388,2018-10-02T17:32:12,14
15598,-56.129883,-34.869884,14,2388,2018-10-02T16:41:56,14
15599,-56.129883,-34.869884,14,2388,2018-10-02T16:49:11,14
15600,-56.129883,-34.869884,14,2388,2018-10-02T16:49:26,14
15601,-56.129883,-34.869884,14,2388,2018-10-02T16:52:26,14
15602,-56.129883,-34.869884,14,2388,2018-10-02T16:53:11,14
15603,-56.129883,-34.869884,14,2388,2018-10-02T17:05:12,14
15604,-56.129883,-34.869884,14,2388,2018-10-02T17:25:27,14
15605,-56.129883,-34.869884,14,2388,2018-10-02T18:00:28,14
15606,-56.129883,-34.869884,14,2388,2018-10-02T18:02:13,14
15607,-56.129883,-34.8698,14,2388,2018-10-02T17:01:57,14
15608,-56.129883,-34.8698,14,2388,2018-10-02T17:22:27,14
15609,-56.129883,-34.8698,14,2388,2018-10-02T18:07:28,14
15610,-56.129883,-34.8698,14,2388,2018-10-02T18:07:43,14
15611,-56.129883,-34.869915,14,2388,2018-10-02T16:47:56,14
15612,-56.129883,-34.869915,14,2388,2018-10-02T16:53:41,14
15613,-56.129883,-34.869915,14,2388,2018-10-02T16:58:56,14
15614,-56.129883,-34.869934,14,2388,2018-10-02T16:57:26,14
15615,-56.129883,-34.869934,14,2388,2018-10-02T17:19:27,14
15616,-56.129883,-34.869934,14,2388,2018-10-02T17:19:42,14
15617,-56.129883,-34.86997,14,2388,2018-10-02T16:51:56,14
15618,-56.129883,-34.8699,14,2388,2018-10-02T17:25:12,14
15619,-56.129883,-34.8699,14,2388,2018-10-02T17:43:42,14
15620,-56.129883,-34.8699,14,2388,2018-10-02T18:02:43,14
15621,-56.129887,-34.85297,750,342,2018-10-02T16:49:11,750
15622,-56.129887,-34.853027,64,341,2018-10-02T17:53:13,64
15623,-56.129887,-34.870304,69,7533,2018-10-02T17:04:12,69
15624,-56.129887,-34.87339,1107,372,2018-10-02T16:48:11,1107
15625,-56.129887,-34.8735,986,395,2018-10-02T17:52:13,986
15626,-56.1299,-34.869484,65,2388,2018-10-02T16:43:11,65
15627,-56.1299,-34.869484,65,2388,2018-10-02T18:02:43,65
15628,-56.1299,-34.869534,65,2388,2018-10-02T17:27:12,65
15629,-56.1299,-34.869568,65,2388,2018-10-02T18:04:43,65
15630,-56.1299,-34.869583,65,2388,2018-10-02T16:56:56,65
15631,-56.1299,-34.869583,65,2388,2018-10-02T16:57:11,65
15632,-56.1299,-34.869583,65,2388,2018-10-02T16:57:26,65
15633,-56.1299,-34.869583,65,2388,2018-10-02T16:57:41,65
15634,-56.1299,-34.869583,65,2388,2018-10-02T17:28:27,65
15635,-56.1299,-34.869583,65,2388,2018-10-02T17:28:42,65
15636,-56.1299,-34.869583,65,2388,2018-10-02T17:28:57,65
15637,-56.1299,-34.869583,65,2388,2018-10-02T17:44:27,65
15638,-56.1299,-34.869583,65,2388,2018-10-02T18:08:58,65
15639,-56.1299,-34.8695,65,2388,2018-10-02T16:50:56,65
15640,-56.1299,-34.8695,65,2388,2018-10-02T18:03:28,65
15641,-56.1299,-34.8695,65,2388,2018-10-02T18:03:43,65
15642,-56.1299,-34.869617,65,2388,2018-10-02T16:46:26,65
15643,-56.1299,-34.869617,65,2388,2018-10-02T17:22:12,65
15644,-56.1299,-34.869617,65,2388,2018-10-02T17:22:27,65
15645,-56.1299,-34.869617,65,2388,2018-10-02T17:36:12,65
15646,-56.1299,-34.869617,65,2388,2018-10-02T17:45:12,65
15647,-56.1299,-34.869617,65,2388,2018-10-02T17:45:27,65
15648,-56.1299,-34.869633,65,2388,2018-10-02T16:46:41,65
15649,-56.1299,-34.869633,65,2388,2018-10-02T16:52:41,65
15650,-56.1299,-34.869633,65,2388,2018-10-02T16:54:41,65
15651,-56.1299,-34.869633,65,2388,2018-10-02T16:54:56,65
15652,-56.1299,-34.86965,65,2388,2018-10-02T16:44:26,65
15653,-56.1299,-34.86965,65,2388,2018-10-02T16:46:56,65
15654,-56.1299,-34.86965,65,2388,2018-10-02T16:53:26,65
15655,-56.1299,-34.86965,65,2388,2018-10-02T16:53:41,65
15656,-56.1299,-34.86965,65,2388,2018-10-02T16:53:56,65
15657,-56.1299,-34.86965,65,2388,2018-10-02T17:30:27,65
15658,-56.1299,-34.869667,14,2388,2018-10-02T18:10:28,14
15659,-56.1299,-34.869667,65,2388,2018-10-02T17:45:58,65
15660,-56.1299,-34.869682,65,2388,2018-10-02T17:01:12,65
15661,-56.1299,-34.869682,65,2388,2018-10-02T17:04:12,65
15662,-56.1299,-34.8696,65,2388,2018-10-02T16:44:11,65
15663,-56.1299,-34.8696,65,2388,2018-10-02T17:29:42,65
15664,-56.1299,-34.8696,65,2388,2018-10-02T17:31:27,65
15665,-56.1299,-34.869766,14,2388,2018-10-02T17:09:27,14
15666,-56.1299,-34.869766,14,2388,2018-10-02T17:50:13,14
15667,-56.1299,-34.86978,14,2388,2018-10-02T17:09:42,14
15668,-56.1299,-34.86978,14,2388,2018-10-02T17:09:57,14
15669,-56.1299,-34.869816,14,2388,2018-10-02T16:45:11,14
15670,-56.1299,-34.869816,14,2388,2018-10-02T17:08:12,14
15671,-56.1299,-34.869835,14,2388,2018-10-02T16:44:56,14
15672,-56.1299,-34.869835,14,2388,2018-10-02T17:07:57,14
15673,-56.1299,-34.869835,14,2388,2018-10-02T17:47:43,14
15674,-56.1299,-34.869835,14,2388,2018-10-02T18:09:13,14
15675,-56.1299,-34.869835,14,2388,2018-10-02T18:09:28,14
15676,-56.1299,-34.86985,14,2388,2018-10-02T16:52:41,14
15677,-56.1299,-34.86985,14,2388,2018-10-02T16:54:41,14
15678,-56.1299,-34.86985,14,2388,2018-10-02T16:54:56,14
15679,-56.1299,-34.86985,14,2388,2018-10-02T17:13:57,14
15680,-56.1299,-34.86985,14,2388,2018-10-02T17:14:12,14
15681,-56.1299,-34.86985,14,2388,2018-10-02T17:14:27,14
15682,-56.1299,-34.86985,14,2388,2018-10-02T17:29:12,14
15683,-56.1299,-34.86985,14,2388,2018-10-02T17:31:27,14
15684,-56.1299,-34.86985,14,2388,2018-10-02T17:31:42,14
15685,-56.1299,-34.869865,14,2388,2018-10-02T16:48:41,14
15686,-56.1299,-34.869865,14,2388,2018-10-02T16:54:26,14
15687,-56.1299,-34.869865,14,2388,2018-10-02T17:03:42,14
15688,-56.1299,-34.869865,14,2388,2018-10-02T17:03:57,14
15689,-56.1299,-34.869865,14,2388,2018-10-02T17:23:27,14
15690,-56.1299,-34.869865,14,2388,2018-10-02T17:44:27,14
15691,-56.1299,-34.869884,14,2388,2018-10-02T16:48:26,14
15692,-56.1299,-34.869884,14,2388,2018-10-02T16:55:26,14
15693,-56.1299,-34.869884,14,2388,2018-10-02T17:03:27,14
15694,-56.1299,-34.869884,14,2388,2018-10-02T17:04:12,14
15695,-56.1299,-34.869884,14,2388,2018-10-02T17:07:42,14
15696,-56.1299,-34.869884,14,2388,2018-10-02T17:32:27,14
15697,-56.1299,-34.869884,14,2388,2018-10-02T17:32:42,14
15698,-56.1299,-34.869884,14,2388,2018-10-02T18:02:28,14
15699,-56.1299,-34.8698,14,2388,2018-10-02T17:10:12,14
15700,-56.1299,-34.8698,14,2388,2018-10-02T17:49:43,14
15701,-56.1299,-34.8698,14,2388,2018-10-02T17:49:58,14
15702,-56.1299,-34.8698,14,2388,2018-10-02T17:56:28,14
15703,-56.1299,-34.8698,14,2388,2018-10-02T17:56:43,14
15704,-56.1299,-34.869915,14,2388,2018-10-02T16:48:11,14
15705,-56.1299,-34.869915,14,2388,2018-10-02T16:55:41,14
15706,-56.1299,-34.869934,14,2388,2018-10-02T17:43:12,14
15707,-56.1299,-34.86995,14,2388,2018-10-02T16:57:41,14
15708,-56.1299,-34.86995,14,2388,2018-10-02T16:58:26,14
15709,-56.1299,-34.86995,14,2388,2018-10-02T16:58:41,14
15710,-56.1299,-34.86997,14,2388,2018-10-02T17:20:27,14
15711,-56.1299,-34.86997,14,2388,2018-10-02T17:20:42,14
15712,-56.1299,-34.869984,14,2388,2018-10-02T16:58:11,14
15713,-56.1299,-34.869984,14,2388,2018-10-02T17:19:57,14
15714,-56.1299,-34.869984,14,2388,2018-10-02T17:20:12,14
15715,-56.1299,-34.869984,14,2388,2018-10-02T17:20:57,14
15716,-56.1299,-34.8699,14,2388,2018-10-02T16:52:11,14
15717,-56.1299,-34.8699,14,2388,2018-10-02T17:05:27,14
15718,-56.129917,-34.834915,33,227,2018-10-02T17:04:12,33
15719,-56.129917,-34.865334,666,7920,2018-10-02T16:45:56,666
15720,-56.129917,-34.86952,65,2388,2018-10-02T16:51:11,65
15721,-56.129917,-34.86952,65,2388,2018-10-02T18:03:13,65
15722,-56.129917,-34.869534,65,2388,2018-10-02T17:26:57,65
15723,-56.129917,-34.86955,65,2388,2018-10-02T16:51:41,65
15724,-56.129917,-34.86955,65,2388,2018-10-02T18:04:28,65
15725,-56.129917,-34.869568,65,2388,2018-10-02T16:45:26,65
15726,-56.129917,-34.869568,65,2388,2018-10-02T16:45:41,65
15727,-56.129917,-34.869568,65,2388,2018-10-02T18:09:13,65
15728,-56.129917,-34.869583,65,2388,2018-10-02T17:29:12,65
15729,-56.129917,-34.869617,65,2388,2018-10-02T16:46:11,65
15730,-56.129917,-34.869617,65,2388,2018-10-02T16:55:26,65
15731,-56.129917,-34.869617,65,2388,2018-10-02T16:55:41,65
15732,-56.129917,-34.869617,65,2388,2018-10-02T16:55:56,65
15733,-56.129917,-34.869617,65,2388,2018-10-02T17:03:27,65
15734,-56.129917,-34.869617,65,2388,2018-10-02T17:11:27,65
15735,-56.129917,-34.869617,65,2388,2018-10-02T17:22:42,65
15736,-56.129917,-34.869617,65,2388,2018-10-02T17:44:57,65
15737,-56.129917,-34.869617,65,2388,2018-10-02T17:48:28,65
15738,-56.129917,-34.869617,65,2388,2018-10-02T17:56:58,65
15739,-56.129917,-34.869617,65,2388,2018-10-02T17:57:28,65
15740,-56.129917,-34.869617,65,2388,2018-10-02T18:10:28,65
15741,-56.129917,-34.869633,65,2388,2018-10-02T16:44:41,65
15742,-56.129917,-34.869633,65,2388,2018-10-02T16:52:56,65
15743,-56.129917,-34.869633,65,2388,2018-10-02T16:55:11,65
15744,-56.129917,-34.869633,65,2388,2018-10-02T17:13:12,65
15745,-56.129917,-34.869633,65,2388,2018-10-02T17:36:27,65
15746,-56.129917,-34.869633,65,2388,2018-10-02T17:45:43,65
15747,-56.129917,-34.86965,65,2388,2018-10-02T16:54:26,65
15748,-56.129917,-34.86965,65,2388,2018-10-02T17:14:42,65
15749,-56.129917,-34.86965,65,2388,2018-10-02T17:14:57,65
15750,-56.129917,-34.869667,65,2388,2018-10-02T16:53:11,65
15751,-56.129917,-34.869667,65,2388,2018-10-02T17:56:13,65
15752,-56.129917,-34.869667,65,2388,2018-10-02T17:56:28,65
15753,-56.129917,-34.869667,65,2388,2018-10-02T17:56:43,65
15754,-56.129917,-34.869682,65,2388,2018-10-02T17:00:42,65
15755,-56.129917,-34.8696,65,2388,2018-10-02T16:45:56,65
15756,-56.129917,-34.8696,65,2388,2018-10-02T17:09:42,65
15757,-56.129917,-34.8696,65,2388,2018-10-02T17:09:57,65
15758,-56.129917,-34.8696,65,2388,2018-10-02T17:29:27,65
15759,-56.129917,-34.8696,65,2388,2018-10-02T17:57:13,65
15760,-56.129917,-34.8696,65,2388,2018-10-02T18:04:58,65
15761,-56.129917,-34.8696,65,2388,2018-10-02T18:05:13,65
15762,-56.129917,-34.86978,14,2388,2018-10-02T17:16:27,14
15763,-56.129917,-34.86978,14,2388,2018-10-02T17:16:42,14
15764,-56.129917,-34.869816,14,2388,2018-10-02T17:10:27,14
15765,-56.129917,-34.869816,14,2388,2018-10-02T17:10:42,14
15766,-56.129917,-34.869816,14,2388,2018-10-02T17:10:57,14
15767,-56.129917,-34.869816,14,2388,2018-10-02T17:11:12,14
15768,-56.129917,-34.869816,14,2388,2018-10-02T17:11:27,14
15769,-56.129917,-34.869816,14,2388,2018-10-02T17:47:13,14
15770,-56.129917,-34.869816,14,2388,2018-10-02T17:48:43,14
15771,-56.129917,-34.869816,14,2388,2018-10-02T17:48:58,14
15772,-56.129917,-34.869816,14,2388,2018-10-02T17:50:43,14
15773,-56.129917,-34.869835,14,2388,2018-10-02T16:43:41,14
15774,-56.129917,-34.869835,14,2388,2018-10-02T16:43:56,14
15775,-56.129917,-34.869835,14,2388,2018-10-02T17:04:27,14
15776,-56.129917,-34.869835,14,2388,2018-10-02T17:14:42,14
15777,-56.129917,-34.869835,14,2388,2018-10-02T17:14:57,14
15778,-56.129917,-34.869835,14,2388,2018-10-02T17:44:57,14
15779,-56.129917,-34.869835,14,2388,2018-10-02T17:46:43,14
15780,-56.129917,-34.869835,14,2388,2018-10-02T17:46:58,14
15781,-56.129917,-34.869835,14,2388,2018-10-02T17:48:28,14
15782,-56.129917,-34.86985,14,2388,2018-10-02T17:18:12,14
15783,-56.129917,-34.86985,14,2388,2018-10-02T17:26:57,14
15784,-56.129917,-34.86985,14,2388,2018-10-02T17:44:12,14
15785,-56.129917,-34.86985,14,2388,2018-10-02T17:45:43,14
15786,-56.129917,-34.86985,14,2388,2018-10-02T17:45:58,14
15787,-56.129917,-34.86985,14,2388,2018-10-02T17:51:43,14
15788,-56.129917,-34.869865,14,2388,2018-10-02T17:05:57,14
15789,-56.129917,-34.869865,14,2388,2018-10-02T17:12:57,14
15790,-56.129917,-34.869865,14,2388,2018-10-02T17:13:27,14
15791,-56.129917,-34.869865,14,2388,2018-10-02T17:13:42,14
15792,-56.129917,-34.869865,14,2388,2018-10-02T17:17:12,14
15793,-56.129917,-34.869865,14,2388,2018-10-02T17:17:27,14
15794,-56.129917,-34.869865,14,2388,2018-10-02T17:17:42,14
15795,-56.129917,-34.869865,14,2388,2018-10-02T17:22:12,14
15796,-56.129917,-34.869865,14,2388,2018-10-02T17:27:12,14
15797,-56.129917,-34.869865,14,2388,2018-10-02T17:27:27,14
15798,-56.129917,-34.869865,14,2388,2018-10-02T17:31:12,14
15799,-56.129917,-34.869865,14,2388,2018-10-02T17:34:27,14
15800,-56.129917,-34.869865,14,2388,2018-10-02T17:45:27,14
15801,-56.129917,-34.869865,14,2388,2018-10-02T17:51:58,14
15802,-56.129917,-34.869865,14,2388,2018-10-02T17:53:13,14
15803,-56.129917,-34.869884,14,2388,2018-10-02T17:00:57,14
15804,-56.129917,-34.869884,14,2388,2018-10-02T17:05:42,14
15805,-56.129917,-34.869884,14,2388,2018-10-02T17:33:42,14
15806,-56.129917,-34.869884,14,2388,2018-10-02T17:43:27,14
15807,-56.129917,-34.869884,14,2388,2018-10-02T17:52:28,14
15808,-56.129917,-34.869884,14,2388,2018-10-02T17:52:43,14
15809,-56.129917,-34.869884,14,2388,2018-10-02T17:58:28,14
15810,-56.129917,-34.869884,14,2388,2018-10-02T17:58:43,14
15811,-56.129917,-34.8698,14,2388,2018-10-02T17:46:13,14
15812,-56.129917,-34.8698,14,2388,2018-10-02T17:46:28,14
15813,-56.129917,-34.8698,14,2388,2018-10-02T17:50:28,14
15814,-56.129917,-34.869915,14,2388,2018-10-02T17:01:12,14
15815,-56.129917,-34.869915,14,2388,2018-10-02T17:01:27,14
15816,-56.129917,-34.869915,14,2388,2018-10-02T17:01:42,14
15817,-56.129917,-34.869915,14,2388,2018-10-02T18:03:58,14
15818,-56.129917,-34.869934,14,2388,2018-10-02T16:55:56,14
15819,-56.129917,-34.869984,14,2388,2018-10-02T17:21:12,14
15820,-56.129917,-34.869984,14,2388,2018-10-02T17:21:27,14
15821,-56.129917,-34.8699,14,2388,2018-10-02T16:56:11,14
15822,-56.129917,-34.8699,14,2388,2018-10-02T17:30:57,14
15823,-56.129917,-34.8699,14,2388,2018-10-02T17:32:57,14
15824,-56.129917,-34.87011,301,7902,2018-10-02T17:15:57,301
15825,-56.129917,-34.8735,82,218,2018-10-02T17:31:12,82
15826,-56.129917,-34.899887,267,873,2018-10-02T18:04:43,267
15827,-56.129917,-34.899918,261,873,2018-10-02T17:42:27,261
15828,-56.129917,-34.899918,261,873,2018-10-02T17:42:42,261
15829,-56.129932,-34.86952,65,2388,2018-10-02T18:03:58,65
15830,-56.129932,-34.86952,65,2388,2018-10-02T18:04:13,65
15831,-56.129932,-34.869534,65,2388,2018-10-02T16:51:26,65
15832,-56.129932,-34.86955,65,2388,2018-10-02T17:23:12,65
15833,-56.129932,-34.869568,65,2388,2018-10-02T16:43:41,65
15834,-56.129932,-34.869568,65,2388,2018-10-02T16:43:56,65
15835,-56.129932,-34.869583,65,2388,2018-10-02T16:45:11,65
15836,-56.129932,-34.869583,65,2388,2018-10-02T16:52:26,65
15837,-56.129932,-34.869583,65,2388,2018-10-02T17:12:27,65
15838,-56.129932,-34.869583,65,2388,2018-10-02T17:12:42,65
15839,-56.129932,-34.869583,65,2388,2018-10-02T18:09:43,65
15840,-56.129932,-34.869617,65,2388,2018-10-02T17:02:42,65
15841,-56.129932,-34.869617,65,2388,2018-10-02T17:12:57,65
15842,-56.129932,-34.869617,65,2388,2018-10-02T18:09:58,65
15843,-56.129932,-34.869617,65,2388,2018-10-02T18:10:13,65
15844,-56.129932,-34.869633,65,2388,2018-10-02T16:56:11,65
15845,-56.129932,-34.869633,65,2388,2018-10-02T17:49:58,65
